"%23w.print(Nessus%20Response","%23w.print(Nessus%20Response.keyword","@timestamp","@version","@version.keyword",NameError,"NameError.keyword","_id","_ignored","_index","_score","dest_ip","dest_ip.keyword","geoip.as_org","geoip.as_org.keyword","geoip.asn","geoip.city_name","geoip.city_name.keyword","geoip.continent_code","geoip.continent_code.keyword","geoip.country_code2","geoip.country_code2.keyword","Country (geoip.country_code3)","geoip.country_code3.keyword","geoip.country_name","geoip.country_name.keyword","geoip.ip","geoip.latitude","geoip.location","geoip.longitude","geoip.postal_code","geoip.postal_code.keyword","geoip.region_code","geoip.region_code.keyword","geoip.region_name","geoip.region_name.keyword","geoip.timezone","geoip.timezone.keyword","geoip_ext.as_org","geoip_ext.as_org.keyword","geoip_ext.asn","geoip_ext.city_name","geoip_ext.city_name.keyword","geoip_ext.continent_code","geoip_ext.continent_code.keyword","geoip_ext.country_code2","geoip_ext.country_code2.keyword","geoip_ext.country_code3","geoip_ext.country_code3.keyword","geoip_ext.country_name","geoip_ext.country_name.keyword","geoip_ext.ip","geoip_ext.latitude","geoip_ext.location","geoip_ext.longitude","geoip_ext.postal_code","geoip_ext.postal_code.keyword","geoip_ext.region_code","geoip_ext.region_code.keyword","geoip_ext.region_name","geoip_ext.region_name.keyword","geoip_ext.timezone","geoip_ext.timezone.keyword",handle,"handle.keyword","headers.accept_encoding","headers.accept_encoding.keyword","headers.connection","headers.connection.keyword","headers.content_length","headers.content_length.keyword","headers.content_type","headers.content_type.keyword","headers.http_host","headers.http_host.keyword","headers.http_user_agent","headers.http_user_agent.keyword","headers.http_version","headers.http_version.keyword","headers.request_method","headers.request_method.keyword","headers.request_path","headers.request_path.keyword",host,"host.keyword",message,path,"path.keyword","payload_printable","payload_printable.keyword","src_ip","src_ip.keyword","ssl.SSLEOFError","ssl.SSLEOFError.keyword","struct.error","struct.error.keyword","T-Pot Hostname (t-pot_hostname)","t-pot_hostname.keyword","t-pot_ip_ext","t-pot_ip_ext.keyword","t-pot_ip_int","t-pot_ip_int.keyword",timestamp,"Type (type)","type.keyword"
"-","-","Oct 16, 2025 @ 14:03:04.510",1,1,"-","-",eVSe7pkB6iz2OrazcOlM,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,143772,143772,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:03:04.510252', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /scripts/vhML0WNOX6P3.inc HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /scripts/vhML0WNOX6P3.inc HTTP/1.1"" 404 -","""GET /scripts/vhML0WNOX6P3.inc HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:03:04.510",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:03:04.504",1,1,"-","-",eFSe7pkB6iz2OrazcOlM,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,143772,143772,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:03:04.504491', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /scripts/vhML0WNOX6P3.pl HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /scripts/vhML0WNOX6P3.pl HTTP/1.1"" 404 -","""GET /scripts/vhML0WNOX6P3.pl HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:03:04.504",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:03:04.497",1,1,"-","-",d1Se7pkB6iz2OrazcOlM,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,143772,143772,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:03:04.497280', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /scripts/vhML0WNOX6P3.sh HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /scripts/vhML0WNOX6P3.sh HTTP/1.1"" 404 -","""GET /scripts/vhML0WNOX6P3.sh HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:03:04.497",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:03:04.487",1,1,"-","-",dlSe7pkB6iz2OrazcOlM,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,143772,143772,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:03:04.487220', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /scripts/vhML0WNOX6P3.cgi HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /scripts/vhML0WNOX6P3.cgi HTTP/1.1"" 404 -","""GET /scripts/vhML0WNOX6P3.cgi HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:03:04.487",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:03:04.480",1,1,"-","-",dVSe7pkB6iz2OrazcOlM,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,143772,143772,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:03:04.480293', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /scripts/vhML0WNOX6P3.html HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /scripts/vhML0WNOX6P3.html HTTP/1.1"" 404 -","""GET /scripts/vhML0WNOX6P3.html HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:03:04.480",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:03:04.474",1,1,"-","-",dFSe7pkB6iz2OrazcOlM,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,143772,143772,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:03:04.474589', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /cgi-bin/vhML0WNOX6P3.cfm HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/vhML0WNOX6P3.cfm HTTP/1.1"" 404 -","""GET /cgi-bin/vhML0WNOX6P3.cfm HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:03:04.474",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:03:04.467",1,1,"-","-",c1Se7pkB6iz2OrazcOlM,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,143772,143772,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:03:04.467004', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /cgi-bin/vhML0WNOX6P3.php3 HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/vhML0WNOX6P3.php3 HTTP/1.1"" 404 -","""GET /cgi-bin/vhML0WNOX6P3.php3 HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:03:04.467",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:03:04.461",1,1,"-","-",clSe7pkB6iz2OrazcOlM,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,143772,143772,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:03:04.461275', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /cgi-bin/vhML0WNOX6P3.php HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/vhML0WNOX6P3.php HTTP/1.1"" 404 -","""GET /cgi-bin/vhML0WNOX6P3.php HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:03:04.461",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:03:04.454",1,1,"-","-",cVSe7pkB6iz2OrazcOlM,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,143772,143772,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:03:04.454028', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /cgi-bin/vhML0WNOX6P3.asp HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/vhML0WNOX6P3.asp HTTP/1.1"" 404 -","""GET /cgi-bin/vhML0WNOX6P3.asp HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:03:04.454",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:03:04.447",1,1,"-","-",cFSe7pkB6iz2OrazcOlM,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,143772,143772,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:03:04.447667', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /cgi-bin/vhML0WNOX6P3.shtml HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/vhML0WNOX6P3.shtml HTTP/1.1"" 404 -","""GET /cgi-bin/vhML0WNOX6P3.shtml HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:03:04.447",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:03:04.442",1,1,"-","-",b1Se7pkB6iz2OrazcOlM,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,143772,143772,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:03:04.442286', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /cgi-bin/vhML0WNOX6P3.inc HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/vhML0WNOX6P3.inc HTTP/1.1"" 404 -","""GET /cgi-bin/vhML0WNOX6P3.inc HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:03:04.442",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:03:04.436",1,1,"-","-",blSe7pkB6iz2OrazcOlM,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,143772,143772,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:03:04.436508', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /cgi-bin/vhML0WNOX6P3.pl HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/vhML0WNOX6P3.pl HTTP/1.1"" 404 -","""GET /cgi-bin/vhML0WNOX6P3.pl HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:03:04.436",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:03:04.430",1,1,"-","-",bVSe7pkB6iz2OrazcOlM,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,143772,143772,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:03:04.430507', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /cgi-bin/vhML0WNOX6P3.sh HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/vhML0WNOX6P3.sh HTTP/1.1"" 404 -","""GET /cgi-bin/vhML0WNOX6P3.sh HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:03:04.430",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:03:04.424",1,1,"-","-",bFSe7pkB6iz2OrazcOlM,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,143772,143772,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:03:04.424790', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /cgi-bin/vhML0WNOX6P3.cgi HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/vhML0WNOX6P3.cgi HTTP/1.1"" 404 -","""GET /cgi-bin/vhML0WNOX6P3.cgi HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:03:04.424",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:03:04.418",1,1,"-","-",a1Se7pkB6iz2OrazcOlM,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,143772,143772,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:03:04.418545', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /cgi-bin/vhML0WNOX6P3.html HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/vhML0WNOX6P3.html HTTP/1.1"" 404 -","""GET /cgi-bin/vhML0WNOX6P3.html HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:03:04.418",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:03:04.411",1,1,"-","-",alSe7pkB6iz2OrazcOlM,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,143772,143772,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:03:04.411689', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /vhML0WNOX6P3.cfm HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /vhML0WNOX6P3.cfm HTTP/1.1"" 404 -","""GET /vhML0WNOX6P3.cfm HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:03:04.411",Ciscoasa,Ciscoasa
